"sample.id","model","problem","subproblem","covariance_step_run","minimization_successful","covariance_step_successful","covariance_step_warnings","estimate_near_boundary","rounding_errors","zero_gradients","final_zero_gradients","hessian_reset","s_matrix_singular","significant_digits","condition_number","est_methods","model_run_time","subprob_est_time","subprob_cov_time","ofv","deltaofv","likelihood_ratio","relPDF","importance_ratio","probability_resample","resamples","sample_order","CL (L/d) [1]","V (L) [2,3]","CLADA","VADA","VALB","VCREAT","IIV CL (value obtained from SCM+)","IIV V","EPS(1), proportional (value obtained from SCM+)","EPS(2)","seCL (L/d) [1]","seV (L) [2,3]","seCLADA","seVADA","seVALB","seVCREAT","seIIV CL (value obtained from SCM+)","seIIV V","seEPS(1), proportional (value obtained from SCM+)","seEPS(2)","shrinkage_eta1(%)","shrinkage_eta2(%)","shrinkage_iwres(%)","EI1","EI2","EI3","EI4","EI5","EI6","EI7","EI8","EI9","EI10"
1115,12,15,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10824.014461664312,26.3609927582565,1.8870488974259e-06,0.00514810373220227,0.000366552228857023,2.22660964933526e-07,0,0,1.5473,4.16634,2.35854,-0.567946,-0.125715,0.287277,0.749651,0.318055,0.270216,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1116,12,16,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,320281595.11436373,320270797.460895,0,0.00863793829132194,0,0,0,0,1.29155,5.08781,4.3633,-0.170889,-0.129299,0.219333,0.614732,0.272815,0.288511,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1117,12,17,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10805.540838851281,7.88736994522515,0.019376680488521,0.020695908316929,0.936256587137618,0.000568726033306283,1,206,1.6408,4.51119,4.39116,-0.179866,-0.12458,0.0941656,0.743918,0.408447,0.288337,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,12,18,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10801.753276783247,4.09980787719178,0.128747270637389,0.216306781470852,0.595206815810065,0.000361556453650633,1,401,1.48604,4.83766,3.69172,-0.374404,-0.123156,0.187823,0.61496,0.33491,0.293125,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,12,19,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10814.265358142549,16.6118892364939,0.000247043871858845,0.0137419784179315,0.0179773147901676,1.0920261678872e-05,1,895,1.53336,4.8393,3.84563,-0.190889,-0.126391,0.152799,0.369922,0.446093,0.296659,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1120,12,20,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10808.336263183941,10.6827942778855,0.00478917489114675,0.0154016137063739,0.310952799002144,0.000188887271236877,1,844,1.6239,4.83496,3.73779,-0.369342,-0.123467,0.0910636,0.475654,0.414948,0.272925,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,12,21,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,311730346.03214639,311719548.378677,0,0.0383333159061206,0,0,0,0,1.45825,4.291,3.85197,-0.350753,-0.123075,0.164559,0.647329,0.264669,0.266885,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,12,22,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10808.195020974579,10.5415520685237,0.0051396205034116,0.103215511907267,0.0497950396063455,3.02478356282939e-05,0,0,1.2293,5.48486,4.43129,-0.145872,-0.125127,0.269555,0.576773,0.326317,0.301337,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,12,23,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10801.608297808123,3.95482890206767,0.138426683983489,0.124081536975228,1.11561064891649,0.000677674077586235,1,212,1.34525,4.75696,3.54112,-0.330537,-0.124639,0.164459,0.733687,0.440315,0.274964,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,12,24,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10807.701345908539,10.0478770024838,0.00657856592950794,0.0447838857082607,0.146895827047327,8.92313946556965e-05,1,880,1.5063,4.97314,4.02979,-0.195709,-0.123466,0.285967,0.797711,0.280157,0.27103,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1125,12,25,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10814.333279115377,16.6798102093217,0.000238795002394553,0.0168971437202774,0.0141322703024646,8.58460185076539e-06,0,0,1.06384,5.45102,4.04857,-0.169853,-0.124614,0.0649535,0.54343,0.327667,0.286478,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1126,12,26,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,773953467.31840158,773942669.664933,0,0.0355903486508808,0,0,0,0,1.59709,4.93554,2.86784,-0.449057,-0.125188,0.191248,0.79637,0.444862,0.267151,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1127,12,27,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10823.724272864825,26.0708039587698,2.18170913951719e-06,0.00114613432854039,0.00190353703330361,1.15629740935884e-06,0,0,1.12184,4.827,4.56639,-0.151481,-0.121659,0.0882844,0.423901,0.336915,0.314238,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,12,28,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10811.468100785925,13.8146318798699,0.00100043943557071,0.114942178446538,0.00870384961457848,5.28712527505672e-06,0,0,1.22675,5.08133,4.8953,-0.144712,-0.123699,0.168915,0.432984,0.293626,0.299375,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,12,29,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,245886552.32040134,245875754.666932,0,0.0399755004546647,0,0,0,0,1.43796,4.67132,3.59368,-0.330128,-0.127058,0.288333,0.454756,0.442904,0.293319,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1130,12,30,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10806.871355372059,9.21788646600362,0.00996234061984493,0.0558111794993395,0.178500807709374,0.000108429737857319,1,610,1.5102,4.45,4.37399,-0.249586,-0.122262,0.127226,0.799669,0.385898,0.266464,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,12,31,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10825.631453256183,27.9779843501274,8.40732606123747e-07,7.82539015926004e-05,0.0107436509747553,6.52619600870338e-06,1,906,1.59973,5.30624,3.82612,-0.400195,-0.122396,0.278056,0.788842,0.327396,0.245355,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,12,32,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10814.633966610492,16.9804977044369,0.000205462124047774,0.00913218224738054,0.0224986885370918,1.36667555262957e-05,0,0,1.35796,5.64556,4.04923,-0.370058,-0.12338,0.157772,0.435463,0.263138,0.283093,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,12,33,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10805.603892141758,7.95042323570306,0.0187753278797077,0.0019708023011434,9.52674343277088,0.00578698946130894,1,103,1.47971,5.09011,5.30799,-0.190929,-0.128185,0.213073,0.593342,0.355926,0.299863,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,12,34,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10929.730709226700,132.077240320645,2.08829414993725e-29,0.000873179213816278,2.39159855948729e-26,1.45276880364239e-29,0,0,1.13537,4.83135,3.50264,-0.274026,-0.122494,0.129084,0.156393,0.271741,0.287748,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,12,35,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,277995575.79820681,277984778.144738,0,0.0103379551296818,0,0,0,0,1.54814,4.41224,4.08663,-0.204689,-0.123441,0.0280087,0.694901,0.473279,0.267451,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1136,12,36,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10811.268032425784,13.6145635197281,0.00110569436155457,0.00373030971317942,0.296408193037722,0.000180052197422936,1,573,1.35337,5.37266,4.38137,-0.014944,-0.124605,0.218504,0.607221,0.396967,0.30792,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137,12,37,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10805.229497285880,7.57602837982449,0.0226405170069414,0.109820313477665,0.206159646516999,0.000125231009962662,1,894,1.29544,5.19245,3.97833,-0.221779,-0.124772,0.254625,0.734332,0.271419,0.281705,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1138,12,38,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10815.981744896151,18.3282759900958,0.000104728633610357,0.0239548374775577,0.00437192002277089,2.65570866645057e-06,0,0,1.14335,5.63551,4.17715,-0.254316,-0.126405,0.279307,0.49709,0.407239,0.310087,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1139,12,39,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10808.198306498758,10.5448375927026,0.00513118426096138,0.00741461242592868,0.692036746656883,0.000420375481716641,1,732,1.64739,4.57311,4.55639,-0.0891406,-0.12182,0.262711,0.554067,0.347098,0.286382,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1140,12,40,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10805.981828112779,8.32835920672369,0.0155424606535728,0.0380006269932617,0.409005373946299,0.000248448990502259,1,427,1.2378,5.5347,4.8743,-0.193769,-0.124701,0.302671,0.527613,0.400374,0.29146,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1141,12,41,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10807.933972326089,10.2805034200337,0.00585621545970913,0.0326597306185726,0.179309974356582,0.00010892126351799,1,858,1.52259,4.51732,2.86275,-0.457315,-0.1267,0.121847,0.612782,0.359222,0.268802,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1142,12,42,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10808.434178942485,10.7807100364298,0.00456035403956183,0.0201144922309813,0.226719819083365,0.000137720220237283,1,590,1.49167,5.18591,3.31967,-0.444759,-0.123894,0.0572817,0.750147,0.309022,0.274692,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1143,12,43,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10801.740545597320,4.08707669126488,0.129569437370574,0.0346249382942652,3.74208428241542,0.00227311698467451,1,161,1.47243,4.92025,4.46093,-0.191734,-0.120483,0.14137,0.730778,0.379657,0.278993,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1144,12,44,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10809.251600468040,11.5981315619847,0.0030303844661493,0.0105878345078165,0.286213811135046,0.000173859653134149,1,964,1.39304,5.2151,4.98754,-0.15875,-0.127213,0.0442226,0.789828,0.373265,0.281451,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,12,45,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10814.985483684428,17.3320147783725,0.000172345842246895,0.00174645144868846,0.0986834431477165,5.99449381135916e-05,1,806,1.63127,4.15693,2.38891,-0.418197,-0.124943,0.306451,0.676316,0.470214,0.273099,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,12,46,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10813.804119400269,16.1506504942136,0.000311122059935453,0.00644451159932115,0.0482770579493139,2.9325742584255e-05,0,0,1.57001,4.70559,3.00982,-0.460523,-0.126645,0.159519,1.01083,0.407831,0.27454,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1147,12,47,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10822.058371214856,24.404902308801,5.01814028325982e-06,0.00292721153701986,0.00171430736036546,1.04135045704635e-06,1,958,1.11243,5.17038,3.02894,-0.430643,-0.127644,0.270063,0.395818,0.395098,0.294598,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1148,12,48,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10821.285729421283,23.6322605152272,7.38447852196504e-06,0.00370623796677268,0.00199244586779604,1.21030479308401e-06,0,0,1.39564,4.67219,2.75963,-0.486103,-0.121965,0.266899,0.361835,0.266996,0.285649,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1149,12,49,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,356465925.92043710,356455128.266968,0,0.00849257200147952,0,0,0,0,1.68472,4.154,4.4097,-0.146045,-0.122567,0.253224,0.591886,0.425596,0.285581,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1150,12,50,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,84265124.265114635,84254326.6116457,0,0.180527473245205,0,0,0,0,1.51277,4.88582,4.25717,-0.192921,-0.1279,0.189016,0.695055,0.408211,0.273308,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1151,12,51,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10805.483627741054,7.83015883499866,0.0199389650800234,0.0761741239734425,0.261755095299487,0.000159002285369773,1,257,1.25708,5.3924,3.8303,-0.211695,-0.126485,0.174112,0.783255,0.31621,0.283402,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1152,12,52,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10825.081629241353,27.4281603352974,1.1067528749921e-06,0.00768244780375281,0.000144062531014068,8.75103181513332e-08,0,0,1.13645,5.12688,4.10955,-0.1671,-0.125181,-0.000838316,0.357559,0.364368,0.293663,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1153,12,53,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10806.927527073747,9.27405816769169,0.00968643250074555,0.0828975774647978,0.11684819746221,7.09790593247961e-05,1,275,1.49931,4.4598,4.22167,-0.193811,-0.126604,0.171333,0.515837,0.40523,0.292421,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1154,12,54,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10811.230819755119,13.5773508490638,0.00112645986753031,0.00585367498540396,0.192436353289023,0.000116894839911984,1,789,1.50082,4.48141,3.24628,-0.360689,-0.126987,0.307055,0.773624,0.281034,0.286797,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1155,12,55,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10804.515765582484,6.86229667642874,0.0323497709570156,0.00674579277043116,4.79554769289895,0.00291303992343781,1,123,1.26034,4.84479,3.89348,-0.0750615,-0.124295,0.175908,0.656573,0.389288,0.284422,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1156,12,56,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10830.393263804443,32.7397948983871,7.77398804615309e-08,3.80869900041334e-06,0.0204111378854286,1.23986796400944e-05,0,0,1.72058,4.16699,2.79416,-0.250999,-0.126828,0.178725,0.35916,0.445563,0.269626,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1157,12,57,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10805.270661480787,7.61719257473123,0.0221792904663687,0.0495308538993438,0.447787363235071,0.000272006984363069,1,362,1.40036,4.43449,3.41677,-0.257578,-0.123371,0.185605,0.471753,0.387256,0.270459,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1158,12,58,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10830.900123339412,33.2466544333565,6.03365840403522e-08,0.00424734533169819,1.42057165896205e-05,8.62921656016142e-09,0,0,1.73258,3.97056,4.03466,-0.361408,-0.123378,0.133023,0.86582,0.431684,0.249032,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1159,12,59,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10807.772220014318,10.1187511082626,0.00634952320875953,0.00172601246246766,3.67872384865733,0.0022346288942783,1,381,1.24279,5.40239,3.095,-0.411663,-0.124107,0.381514,0.708562,0.374956,0.285508,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1160,12,60,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10810.933535672044,13.2800667659885,0.00130698361208169,0.127140509281818,0.0102798362179331,6.24445323598454e-06,1,812,1.5075,4.57616,3.12736,-0.446239,-0.125037,0.129776,0.841106,0.34059,0.266112,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1161,12,61,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10803.518784771921,5.86531586586534,0.053255300846564,0.0111254305434112,4.78680808250636,0.00290773107539391,1,63,1.46509,5.11025,4.37638,-0.297487,-0.122952,0.127437,0.736608,0.372337,0.298624,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1162,12,62,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10811.740271339138,14.086802433083,0.000873151727997799,0.017803576191463,0.0490436145304606,2.97913848982207e-05,1,905,1.23606,5.2119,3.73694,-0.293004,-0.126171,0.284621,0.769776,0.242805,0.282413,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1163,12,63,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10831.421949633832,33.7684807277765,4.64801561969772e-08,0.000805585198689473,5.76973810747655e-05,3.50480873743526e-08,0,0,1.48834,4.40914,3.23705,-0.623965,-0.120885,0.25028,0.52282,0.340254,0.281887,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1164,12,64,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,252876572.01295981,252865774.359491,0,0.00853404660923887,0,0,0,0,1.56442,5.0193,4.62677,-0.1719,-0.127452,0.258366,0.534843,0.566328,0.287202,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1165,12,65,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,11094.743684700170,297.090215794115,3.07382633140434e-65,8.02731195950472e-05,3.82921001066214e-61,2.32604122628243e-64,0,0,1.08635,4.45163,4.47068,-0.086555,-0.121183,0.106769,0.0966247,0.312224,0.303999,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1166,12,66,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10809.787033485158,12.1335645791023,0.00231862187418555,0.0703739860623333,0.0329471443060202,2.0013636162731e-05,1,957,1.32345,5.31203,4.04871,-0.22988,-0.122783,0.112098,0.40927,0.408852,0.300455,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1167,12,67,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,276060892.67125726,276050095.017788,0,0.166097561829753,0,0,0,0,1.60942,4.25548,3.54622,-0.332482,-0.123516,0.221614,0.667429,0.441814,0.274157,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1168,12,68,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10809.882287404514,12.2288184984591,0.00221078140454336,0.078902292912302,0.0280192288835078,1.7020189890398e-05,0,0,1.29849,4.83821,3.9015,-0.336973,-0.124401,0.246339,0.418571,0.439988,0.30045,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1169,12,69,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,1604876399.5708551,1604865601.91739,0,0.0939653188517472,0,0,0,0,1.2681,4.65236,4.08686,-0.239754,-0.127078,0.208423,0.630619,0.439929,0.28629,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1170,12,70,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10806.281807437617,8.62833853156189,0.0133776581497113,0.0128697707240263,1.03946359547314,0.000631418796450968,1,430,1.36539,4.8568,4.21642,-0.153312,-0.120386,0.14179,0.574368,0.354603,0.261473,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1171,12,71,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10812.907501205540,15.2540322994846,0.000487112161776978,0.00258943578282014,0.18811517358676,0.000114269953288986,1,733,1.39884,4.19122,3.84198,-0.288467,-0.126141,0.0589279,0.834682,0.481242,0.263621,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1172,12,72,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10803.660661339109,6.00719243305321,0.0496083448466445,0.0180319701509994,2.75113281750275,0.00167116672490454,1,19,1.50474,4.9603,3.92128,-0.23459,-0.12043,0.215168,0.831134,0.356927,0.280909,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1173,12,73,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10868.640436625716,70.9869677196602,3.84924732071784e-16,7.39588655655516e-05,5.20457864149654e-12,3.16150444917922e-15,0,0,1.6081,5.18973,4.89335,-0.216668,-0.128131,0.282907,0.623978,0.434438,0.31779,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
